job_id,timestamp,cpu_usage,memory_usage_MB,disk_io_MBps,network_traffic_Mbps,active_instances,response_time_ms,sla_violation,cost_per_hour_$,workload_type
JOB_535,2024-01-01 08:54:00,41.65,7377.39,196.39,253.38,2,110.86,0,0.5,AI
JOB_536,2024-01-01 08:55:00,61.14,6478.77,444.26,311.18,2,142.75,0,0.5,Web
JOB_537,2024-01-01 08:56:00,70.65,5201.6,430.57,504.95,3,171.6,0,0.75,Web
JOB_538,2024-01-01 08:57:00,56.84,4912.02,220.83,389.85,2,161.12,0,0.5,Web
JOB_539,2024-01-01 08:58:00,44.37,4107.49,178.53,495.25,3,71.14,0,0.75,IoT
JOB_540,2024-01-01 08:59:00,64.75,5219.34,193.74,254.39,4,191.49,0,1.0,Web
JOB_541,2024-01-01 09:00:00,68.54,12642.16,493.42,714.98,2,135.6,0,0.5,AI
JOB_542,2024-01-01 09:01:00,91.83,12221.33,204.18,732.04,5,250.03,1,1.25,Web
JOB_543,2024-01-01 09:02:00,65.88,14222.34,490.64,802.99,2,185.26,0,0.5,AI
JOB_544,2024-01-01 09:03:00,88.35,14773.85,423.75,825.8,4,208.87,0,1.0,Web
JOB_545,2024-01-01 09:04:00,77.47,15268.31,149.76,762.61,2,185.48,0,0.5,Streaming
JOB_546,2024-01-01 09:05:00,68.2,8394.95,53.45,761.09,4,105.79,0,1.0,Analytics
JOB_547,2024-01-01 09:06:00,71.36,8142.56,233.86,599.93,3,120.19,0,0.75,AI
JOB_548,2024-01-01 09:07:00,72.14,11186.97,184.61,733.37,3,179.5,0,0.75,AI
JOB_549,2024-01-01 09:08:00,65.34,8662.13,134.11,912.99,3,113.64,0,0.75,Web
JOB_550,2024-01-01 09:09:00,71.48,13629.15,399.45,628.48,3,158.21,0,0.75,Web
JOB_551,2024-01-01 09:10:00,90.54,15996.07,172.36,991.66,6,265.16,1,1.5,Streaming
JOB_552,2024-01-01 09:11:00,79.87,15296.44,390.08,772.27,2,157.32,0,0.5,IoT
JOB_553,2024-01-01 09:12:00,87.8,13001.59,216.64,961.32,5,234.9,0,1.25,Streaming
JOB_554,2024-01-01 09:13:00,86.81,11209.92,470.62,564.09,6,213.54,0,1.5,IoT
JOB_555,2024-01-01 09:14:00,78.99,15844.9,207.21,904.57,2,178.64,0,0.5,Streaming
JOB_556,2024-01-01 09:15:00,88.29,15129.78,113.22,680.44,7,189.16,0,1.75,Web
JOB_557,2024-01-01 09:16:00,87.61,10009.17,369.2,748.95,5,183.61,0,1.25,Web
JOB_558,2024-01-01 09:17:00,70.23,8783.51,272.29,912.4,2,150.94,0,0.5,AI
JOB_559,2024-01-01 09:18:00,94.17,13361.4,175.11,818.73,5,182.55,0,1.25,Web
JOB_560,2024-01-01 09:19:00,69.98,15040.13,257.34,886.88,4,129.65,0,1.0,AI
JOB_561,2024-01-01 09:20:00,88.6,8757.5,165.46,778.75,6,182.5,0,1.5,AI
JOB_562,2024-01-01 09:21:00,78.96,9069.46,203.44,569.5,3,168.57,0,0.75,Web
JOB_563,2024-01-01 09:22:00,90.43,11719.61,111.39,558.11,6,206.84,0,1.5,Web
JOB_564,2024-01-01 09:23:00,84.42,10621.22,367.52,899.32,3,216.98,0,0.75,Analytics
JOB_565,2024-01-01 09:24:00,69.24,15950.25,299.98,852.57,2,159.93,0,0.5,Streaming
JOB_566,2024-01-01 09:25:00,80.38,13079.37,116.2,773.16,4,181.95,0,1.0,IoT
JOB_567,2024-01-01 09:26:00,81.78,11888.51,95.24,974.14,3,169.42,0,0.75,Analytics
JOB_568,2024-01-01 09:27:00,88.33,8657.76,137.87,524.75,4,154.32,0,1.0,Streaming
JOB_569,2024-01-01 09:28:00,72.08,15109.37,285.7,907.4,4,206.7,0,1.0,Analytics
JOB_570,2024-01-01 09:29:00,71.8,15234.45,488.36,934.89,2,213.66,0,0.5,Streaming
JOB_571,2024-01-01 09:30:00,73.19,15108.66,60.24,981.92,4,213.04,0,1.0,Streaming
JOB_572,2024-01-01 09:31:00,76.52,10239.43,196.35,848.66,3,196.62,0,0.75,Streaming
JOB_573,2024-01-01 09:32:00,72.11,15451.36,421.41,589.81,3,177.43,0,0.75,AI
JOB_574,2024-01-01 09:33:00,72.16,11373.75,488.21,936.84,4,191.22,0,1.0,Streaming
JOB_575,2024-01-01 09:34:00,72.62,9573.54,318.76,912.79,4,189.76,0,1.0,IoT
JOB_576,2024-01-01 09:35:00,76.42,13030.3,444.63,779.5,2,178.84,0,0.5,IoT
JOB_577,2024-01-01 09:36:00,70.98,9925.84,152.77,902.12,3,132.52,0,0.75,Analytics
JOB_578,2024-01-01 09:37:00,75.8,12343.88,440.67,870.07,4,131.58,0,1.0,IoT
JOB_579,2024-01-01 09:38:00,86.13,8968.84,383.13,767.7,6,255.51,1,1.5,Streaming
JOB_580,2024-01-01 09:39:00,68.61,8602.4,362.44,631.92,2,199.52,0,0.5,Web
JOB_581,2024-01-01 09:40:00,76.72,15855.09,228.83,654.11,3,203.21,0,0.75,Streaming
JOB_582,2024-01-01 09:41:00,91.89,11081.9,233.52,930.47,6,232.56,0,1.5,IoT
JOB_583,2024-01-01 09:42:00,71.68,12476.17,418.89,509.84,2,155.2,0,0.5,AI
JOB_584,2024-01-01 09:43:00,81.98,9186.16,335.18,703.42,3,167.39,0,0.75,Streaming
JOB_585,2024-01-01 09:44:00,87.24,13700.22,332.53,985.16,5,164.26,0,1.25,AI
JOB_586,2024-01-01 09:45:00,77.83,13710.84,491.45,578.4,3,151.74,0,0.75,Analytics
JOB_587,2024-01-01 09:46:00,84.39,13348.12,338.17,510.76,3,182.72,0,0.75,AI
JOB_588,2024-01-01 09:47:00,82.33,11550.63,71.1,585.2,4,219.79,0,1.0,AI
JOB_589,2024-01-01 09:48:00,94.07,9346.83,77.11,521.17,4,233.7,0,1.0,AI
JOB_590,2024-01-01 09:49:00,90.08,11154.41,363.11,813.32,5,166.67,0,1.25,Web
JOB_591,2024-01-01 09:50:00,99.56,14636.21,290.13,769.69,4,260.44,1,1.0,IoT
JOB_592,2024-01-01 09:51:00,69.2,13793.11,202.96,816.52,3,126.54,0,0.75,AI
JOB_593,2024-01-01 09:52:00,69.83,12146.29,423.3,894.69,3,117.94,0,0.75,Analytics
JOB_594,2024-01-01 09:53:00,83.19,9619.23,321.01,506.57,3,141.01,0,0.75,Streaming
JOB_595,2024-01-01 09:54:00,95.67,15654.69,400.27,947.41,7,204.17,0,1.75,Streaming
JOB_596,2024-01-01 09:55:00,97.0,12842.08,146.81,989.76,5,146.06,0,1.25,IoT
JOB_597,2024-01-01 09:56:00,96.54,9000.18,262.85,626.02,5,193.75,0,1.25,Streaming
JOB_598,2024-01-01 09:57:00,74.68,11873.34,403.2,821.7,3,154.01,0,0.75,IoT
JOB_599,2024-01-01 09:58:00,74.08,10554.21,149.91,964.07,4,221.58,0,1.0,IoT
JOB_600,2024-01-01 09:59:00,81.42,10215.11,299.5,549.85,3,146.5,0,0.75,AI
JOB_601,2024-01-01 10:00:00,92.64,11059.61,253.3,508.12,5,181.91,0,1.25,Web
JOB_602,2024-01-01 10:01:00,98.81,12480.68,73.22,691.73,7,230.99,0,1.75,IoT
JOB_603,2024-01-01 10:02:00,67.62,14243.98,422.54,830.09,4,158.06,0,1.0,IoT
JOB_604,2024-01-01 10:03:00,69.0,11696.15,152.16,921.14,4,176.88,0,1.0,Web
JOB_605,2024-01-01 10:04:00,69.12,15780.48,242.4,944.75,3,170.18,0,0.75,Analytics
JOB_606,2024-01-01 10:05:00,89.79,8634.76,170.53,897.21,7,212.7,0,1.75,Analytics
JOB_607,2024-01-01 10:06:00,93.1,15085.65,441.84,602.51,7,150.14,0,1.75,Streaming
JOB_608,2024-01-01 10:07:00,93.82,11656.35,416.11,717.23,7,214.84,0,1.75,IoT
JOB_609,2024-01-01 10:08:00,71.76,10740.68,110.23,961.71,2,213.4,0,0.5,Streaming
JOB_610,2024-01-01 10:09:00,76.63,13490.53,459.97,898.13,2,155.96,0,0.5,AI
JOB_611,2024-01-01 10:10:00,74.81,8085.71,410.62,691.39,4,144.48,0,1.0,Web
JOB_612,2024-01-01 10:11:00,82.6,12352.87,445.91,900.95,4,148.97,0,1.0,IoT
JOB_613,2024-01-01 10:12:00,70.98,11271.37,293.48,829.72,3,120.04,0,0.75,Analytics
JOB_614,2024-01-01 10:13:00,94.69,13517.79,303.39,776.48,6,282.95,1,1.5,Web
JOB_615,2024-01-01 10:14:00,94.38,15124.58,348.32,546.85,7,162.82,0,1.75,Streaming
JOB_616,2024-01-01 10:15:00,79.1,12748.61,295.88,843.08,2,149.52,0,0.5,IoT
JOB_617,2024-01-01 10:16:00,69.61,12987.14,316.98,684.64,2,142.74,0,0.5,Streaming
JOB_618,2024-01-01 10:17:00,84.43,9439.99,420.2,656.27,4,145.97,0,1.0,AI
JOB_619,2024-01-01 10:18:00,98.34,8038.09,178.88,856.56,6,169.99,0,1.5,Web
JOB_620,2024-01-01 10:19:00,91.67,13729.68,247.79,610.64,4,180.91,0,1.0,Streaming
JOB_621,2024-01-01 10:20:00,88.22,13478.14,424.39,968.5,6,228.54,0,1.5,IoT
JOB_622,2024-01-01 10:21:00,74.84,9715.84,385.18,676.06,3,113.17,0,0.75,Analytics
JOB_623,2024-01-01 10:22:00,81.97,9110.2,214.69,508.68,3,158.61,0,0.75,Streaming
JOB_624,2024-01-01 10:23:00,85.91,12370.18,467.8,702.85,7,231.59,0,1.75,Streaming
JOB_625,2024-01-01 10:24:00,84.1,12711.05,300.48,973.68,3,225.22,0,0.75,AI
JOB_626,2024-01-01 10:25:00,70.45,8831.64,185.78,964.44,2,130.58,0,0.5,Web
JOB_627,2024-01-01 10:26:00,98.15,14589.92,316.17,871.79,4,291.36,1,1.0,AI
JOB_628,2024-01-01 10:27:00,71.92,10466.66,453.96,900.7,4,109.16,0,1.0,Analytics
JOB_629,2024-01-01 10:28:00,89.54,10817.19,473.08,511.88,4,145.61,0,1.0,Web
JOB_630,2024-01-01 10:29:00,92.78,10672.29,297.87,843.3,5,212.06,0,1.25,AI
JOB_631,2024-01-01 10:30:00,92.99,12278.59,353.1,501.29,6,214.38,0,1.5,AI
JOB_632,2024-01-01 10:31:00,87.19,8811.44,125.2,908.31,7,184.02,0,1.75,Web
JOB_633,2024-01-01 10:32:00,72.85,11487.39,270.06,719.61,4,110.7,0,1.0,Streaming
JOB_634,2024-01-01 10:33:00,88.58,15006.51,390.52,693.61,4,259.11,1,1.0,IoT
JOB_635,2024-01-01 10:34:00,87.82,15019.3,280.46,893.54,4,215.92,0,1.0,Analytics
JOB_636,2024-01-01 10:35:00,82.03,8984.51,51.95,692.1,3,167.17,0,0.75,Analytics
JOB_637,2024-01-01 10:36:00,72.02,15089.25,260.71,916.23,3,111.28,0,0.75,Analytics
JOB_638,2024-01-01 10:37:00,68.96,9368.29,438.05,697.43,2,157.62,0,0.5,Analytics
JOB_639,2024-01-01 10:38:00,70.06,10286.84,211.44,645.12,4,129.02,0,1.0,IoT
JOB_640,2024-01-01 10:39:00,78.2,13557.23,111.11,812.89,3,131.37,0,0.75,Streaming
JOB_641,2024-01-01 10:40:00,99.98,8502.43,69.53,938.79,4,185.23,0,1.0,Streaming
JOB_642,2024-01-01 10:41:00,81.73,14299.46,188.03,691.87,4,172.42,0,1.0,Analytics
JOB_643,2024-01-01 10:42:00,65.42,12451.88,382.04,932.54,4,159.95,0,1.0,AI
JOB_644,2024-01-01 10:43:00,73.75,8184.7,398.69,627.51,2,151.12,0,0.5,Web
JOB_645,2024-01-01 10:44:00,97.01,8574.76,430.54,631.76,7,149.31,0,1.75,IoT
JOB_646,2024-01-01 10:45:00,94.53,11597.99,196.25,725.5,6,250.8,1,1.5,Streaming
JOB_647,2024-01-01 10:46:00,78.71,8107.01,127.59,513.37,3,164.38,0,0.75,IoT
JOB_648,2024-01-01 10:47:00,88.83,10676.99,66.72,854.93,6,243.54,0,1.5,Streaming
JOB_649,2024-01-01 10:48:00,65.84,8290.86,232.58,943.15,3,112.31,0,0.75,Streaming
JOB_650,2024-01-01 10:49:00,92.12,15599.5,185.6,846.39,5,173.09,0,1.25,AI
JOB_651,2024-01-01 10:50:00,95.79,13383.47,359.76,822.87,7,270.23,1,1.75,IoT
JOB_652,2024-01-01 10:51:00,74.09,11439.05,357.7,593.01,2,214.93,0,0.5,AI
JOB_653,2024-01-01 10:52:00,95.74,8498.5,186.54,900.98,4,145.55,0,1.0,Streaming
JOB_654,2024-01-01 10:53:00,90.55,12988.05,438.78,714.33,6,256.74,1,1.5,AI
JOB_655,2024-01-01 10:54:00,99.22,11080.12,162.58,864.34,5,266.91,1,1.25,IoT
JOB_656,2024-01-01 10:55:00,85.86,11857.93,240.84,999.92,4,202.42,0,1.0,IoT
JOB_657,2024-01-01 10:56:00,78.73,10616.69,138.37,969.7,2,183.04,0,0.5,Web
JOB_658,2024-01-01 10:57:00,78.43,13211.87,391.19,554.4,2,163.36,0,0.5,Web
JOB_659,2024-01-01 10:58:00,73.42,13475.87,388.5,815.46,4,193.31,0,1.0,Web
JOB_660,2024-01-01 10:59:00,85.85,14586.85,282.56,562.12,6,216.89,0,1.5,AI
JOB_661,2024-01-01 11:00:00,85.99,10499.7,377.03,949.36,7,192.89,0,1.75,Analytics
JOB_662,2024-01-01 11:01:00,82.97,15984.97,171.75,568.68,3,189.07,0,0.75,IoT
JOB_663,2024-01-01 11:02:00,65.54,14070.64,66.37,753.91,3,148.12,0,0.75,AI
JOB_664,2024-01-01 11:03:00,92.17,14238.68,434.85,827.16,4,188.88,0,1.0,IoT
JOB_665,2024-01-01 11:04:00,71.86,12854.53,262.04,581.72,3,123.43,0,0.75,Analytics
JOB_666,2024-01-01 11:05:00,77.95,8573.17,383.01,555.77,2,182.65,0,0.5,AI
JOB_667,2024-01-01 11:06:00,65.44,13119.29,388.9,644.58,3,192.72,0,0.75,IoT
JOB_668,2024-01-01 11:07:00,80.21,14786.7,433.44,587.93,3,207.19,0,0.75,Analytics
JOB_669,2024-01-01 11:08:00,81.96,14310.46,190.73,632.47,3,197.4,0,0.75,AI
JOB_670,2024-01-01 11:09:00,91.35,12769.65,85.61,630.31,5,224.54,0,1.25,Streaming
JOB_671,2024-01-01 11:10:00,92.13,14593.18,381.93,594.32,5,205.43,0,1.25,AI
JOB_672,2024-01-01 11:11:00,82.69,10288.35,405.26,646.0,4,170.01,0,1.0,AI
JOB_673,2024-01-01 11:12:00,93.56,11244.91,265.46,563.71,5,182.97,0,1.25,Web
JOB_674,2024-01-01 11:13:00,98.46,14346.22,466.58,872.38,5,260.6,1,1.25,IoT
JOB_675,2024-01-01 11:14:00,75.98,11405.73,116.8,991.97,2,176.67,0,0.5,AI
JOB_676,2024-01-01 11:15:00,74.31,15225.57,384.1,857.36,3,129.28,0,0.75,IoT
JOB_677,2024-01-01 11:16:00,86.87,12766.8,267.92,620.91,6,253.88,1,1.5,AI
JOB_678,2024-01-01 11:17:00,78.59,11521.32,147.81,632.41,3,230.64,0,0.75,IoT
JOB_679,2024-01-01 11:18:00,87.74,9239.88,394.46,624.9,4,224.91,0,1.0,Analytics
JOB_680,2024-01-01 11:19:00,81.67,15419.93,271.83,784.42,3,208.4,0,0.75,Analytics
JOB_681,2024-01-01 11:20:00,70.29,11284.08,430.1,578.38,2,120.66,0,0.5,IoT
JOB_682,2024-01-01 11:21:00,69.32,8821.5,488.19,556.81,4,129.8,0,1.0,Streaming
JOB_683,2024-01-01 11:22:00,82.14,10353.06,222.01,888.85,4,222.75,0,1.0,Web
JOB_684,2024-01-01 11:23:00,75.54,14935.0,250.59,739.68,4,116.42,0,1.0,Web
JOB_685,2024-01-01 11:24:00,74.02,11506.53,60.43,505.79,2,134.72,0,0.5,IoT
JOB_686,2024-01-01 11:25:00,72.61,14178.15,272.32,599.68,3,125.46,0,0.75,Web
JOB_687,2024-01-01 11:26:00,97.8,8332.6,422.4,904.2,4,194.86,0,1.0,Streaming
JOB_688,2024-01-01 11:27:00,75.8,14692.27,171.49,564.89,3,216.17,0,0.75,AI
JOB_689,2024-01-01 11:28:00,82.9,13655.37,473.24,989.59,4,155.33,0,1.0,IoT
JOB_690,2024-01-01 11:29:00,66.8,14956.17,78.44,870.32,4,128.4,0,1.0,Web
JOB_691,2024-01-01 11:30:00,77.01,9038.23,430.08,705.64,3,151.94,0,0.75,IoT
JOB_692,2024-01-01 11:31:00,75.08,14157.79,282.55,972.38,4,168.53,0,1.0,IoT
JOB_693,2024-01-01 11:32:00,88.95,12959.64,375.82,609.26,4,257.17,1,1.0,AI
JOB_694,2024-01-01 11:33:00,90.73,14454.38,395.0,775.72,7,163.49,0,1.75,Analytics
JOB_695,2024-01-01 11:34:00,88.41,8358.52,411.31,610.03,6,173.92,0,1.5,IoT
JOB_696,2024-01-01 11:35:00,90.65,13603.37,332.07,705.8,6,154.28,0,1.5,Web
JOB_697,2024-01-01 11:36:00,85.66,11147.5,172.23,937.47,7,202.51,0,1.75,AI
JOB_698,2024-01-01 11:37:00,79.83,13114.77,178.7,969.93,2,210.87,0,0.5,IoT
JOB_699,2024-01-01 11:38:00,94.87,10525.45,348.0,781.51,7,166.85,0,1.75,AI
JOB_700,2024-01-01 11:39:00,66.57,10843.24,304.82,702.26,2,122.7,0,0.5,Web
JOB_701,2024-01-01 11:40:00,84.35,10562.73,388.47,579.26,3,221.47,0,0.75,Streaming
JOB_702,2024-01-01 11:41:00,89.3,11614.88,242.89,874.61,7,252.99,1,1.75,Streaming
JOB_703,2024-01-01 11:42:00,79.76,9613.84,338.07,989.62,4,230.01,0,1.0,IoT
JOB_704,2024-01-01 11:43:00,68.4,10047.44,460.96,921.01,4,190.54,0,1.0,IoT
JOB_705,2024-01-01 11:44:00,94.47,15852.76,213.5,960.72,7,197.22,0,1.75,IoT
JOB_706,2024-01-01 11:45:00,85.0,9043.3,311.96,546.53,2,233.78,0,0.5,Analytics
JOB_707,2024-01-01 11:46:00,78.54,14250.63,394.91,999.37,2,153.13,0,0.5,Streaming
JOB_708,2024-01-01 11:47:00,82.74,9601.23,459.54,788.08,4,187.91,0,1.0,AI
JOB_709,2024-01-01 11:48:00,84.11,12064.37,498.56,754.17,2,230.78,0,0.5,Web
JOB_710,2024-01-01 11:49:00,91.05,9078.66,135.12,584.96,4,183.62,0,1.0,IoT
JOB_711,2024-01-01 11:50:00,74.14,9891.31,471.04,674.54,3,114.74,0,0.75,IoT
JOB_712,2024-01-01 11:51:00,91.11,11360.92,53.98,818.14,7,229.6,0,1.75,Web
JOB_713,2024-01-01 11:52:00,69.06,13097.36,489.54,645.79,2,123.45,0,0.5,AI
JOB_714,2024-01-01 11:53:00,97.25,15672.23,124.41,691.52,7,267.0,1,1.75,AI
JOB_715,2024-01-01 11:54:00,76.33,13066.21,315.7,927.64,2,198.98,0,0.5,AI
JOB_716,2024-01-01 11:55:00,68.56,12360.16,279.19,834.28,2,137.74,0,0.5,AI
JOB_717,2024-01-01 11:56:00,90.65,13571.43,163.74,953.25,5,257.98,1,1.25,IoT
JOB_718,2024-01-01 11:57:00,99.28,9217.96,181.04,520.08,5,197.31,0,1.25,Analytics
JOB_719,2024-01-01 11:58:00,75.05,11044.27,68.43,524.7,3,188.09,0,0.75,IoT
JOB_720,2024-01-01 11:59:00,90.2,11704.99,395.38,596.84,4,160.27,0,1.0,IoT
JOB_721,2024-01-01 12:00:00,87.78,13448.84,383.54,510.21,4,237.34,0,1.0,IoT
JOB_722,2024-01-01 12:01:00,97.3,10607.89,296.81,734.96,4,209.11,0,1.0,Streaming
JOB_723,2024-01-01 12:02:00,95.67,14283.15,300.08,986.9,4,242.0,0,1.0,Web
JOB_724,2024-01-01 12:03:00,88.58,15220.74,210.05,885.19,7,159.12,0,1.75,Analytics
JOB_725,2024-01-01 12:04:00,76.53,12768.99,302.99,515.94,4,204.83,0,1.0,Streaming
JOB_726,2024-01-01 12:05:00,82.2,8863.61,169.03,857.18,3,152.19,0,0.75,Streaming
JOB_727,2024-01-01 12:06:00,92.52,15269.23,171.65,902.6,7,154.07,0,1.75,Streaming
JOB_728,2024-01-01 12:07:00,67.03,14093.26,494.55,585.97,3,161.15,0,0.75,Analytics
JOB_729,2024-01-01 12:08:00,75.38,15304.37,80.31,681.36,4,135.61,0,1.0,Streaming
JOB_730,2024-01-01 12:09:00,71.25,11679.28,315.89,567.41,3,176.05,0,0.75,Streaming
JOB_731,2024-01-01 12:10:00,70.34,15458.32,187.06,589.91,2,138.36,0,0.5,AI
JOB_732,2024-01-01 12:11:00,69.92,15704.82,87.63,978.66,2,177.3,0,0.5,Web
JOB_733,2024-01-01 12:12:00,68.49,13750.92,330.72,671.68,2,154.53,0,0.5,AI
JOB_734,2024-01-01 12:13:00,75.8,9327.46,176.19,534.51,4,163.91,0,1.0,Streaming
JOB_735,2024-01-01 12:14:00,76.89,8400.46,98.64,982.2,3,229.2,0,0.75,Web
JOB_736,2024-01-01 12:15:00,94.59,9334.06,114.87,855.24,7,259.58,1,1.75,Web
JOB_737,2024-01-01 12:16:00,75.78,12494.78,215.38,939.13,3,130.38,0,0.75,Web
JOB_738,2024-01-01 12:17:00,78.49,12532.29,166.24,841.61,4,147.18,0,1.0,Streaming
JOB_739,2024-01-01 12:18:00,81.1,12097.68,353.5,981.25,3,183.69,0,0.75,Streaming
JOB_740,2024-01-01 12:19:00,92.06,9869.61,472.54,664.61,6,167.32,0,1.5,IoT
JOB_741,2024-01-01 12:20:00,92.33,8650.35,147.6,862.69,4,255.6,1,1.0,Analytics
JOB_742,2024-01-01 12:21:00,84.1,12687.39,75.29,631.54,3,196.0,0,0.75,Streaming
JOB_743,2024-01-01 12:22:00,74.99,14805.14,116.23,518.66,3,143.76,0,0.75,Web
JOB_744,2024-01-01 12:23:00,84.55,8804.23,155.54,756.43,2,185.84,0,0.5,Web
JOB_745,2024-01-01 12:24:00,90.91,15205.62,74.86,707.57,7,223.35,0,1.75,Streaming
JOB_746,2024-01-01 12:25:00,97.9,11683.54,199.92,971.19,5,186.69,0,1.25,Streaming
JOB_747,2024-01-01 12:26:00,74.42,13551.01,442.71,777.08,3,137.52,0,0.75,Streaming
JOB_748,2024-01-01 12:27:00,90.06,9467.25,345.94,957.02,7,146.32,0,1.75,IoT
JOB_749,2024-01-01 12:28:00,77.06,10355.26,57.79,563.49,4,172.07,0,1.0,Web
JOB_750,2024-01-01 12:29:00,98.61,9002.73,141.09,620.56,6,167.62,0,1.5,AI
JOB_751,2024-01-01 12:30:00,92.18,12865.92,428.86,908.7,4,237.13,0,1.0,Streaming
JOB_752,2024-01-01 12:31:00,87.91,10870.6,296.12,883.72,7,232.6,0,1.75,Analytics
JOB_753,2024-01-01 12:32:00,80.16,13198.82,444.99,954.62,3,144.24,0,0.75,IoT
JOB_754,2024-01-01 12:33:00,65.31,14742.25,317.81,930.97,3,101.33,0,0.75,Web
JOB_755,2024-01-01 12:34:00,83.29,14198.55,332.77,857.8,3,130.04,0,0.75,Analytics
JOB_756,2024-01-01 12:35:00,93.78,12112.89,347.2,551.49,6,211.33,0,1.5,IoT
JOB_757,2024-01-01 12:36:00,79.1,9150.91,200.17,976.18,2,181.83,0,0.5,AI
JOB_758,2024-01-01 12:37:00,78.92,8555.48,164.32,546.21,3,152.02,0,0.75,AI
JOB_759,2024-01-01 12:38:00,93.67,8937.18,430.6,716.5,6,252.78,1,1.5,IoT
JOB_760,2024-01-01 12:39:00,74.66,9108.34,75.92,561.81,2,201.34,0,0.5,AI
JOB_761,2024-01-01 12:40:00,76.4,8747.87,336.37,845.56,3,198.13,0,0.75,Analytics
JOB_762,2024-01-01 12:41:00,86.89,15708.93,295.39,523.38,5,145.01,0,1.25,Web
JOB_763,2024-01-01 12:42:00,75.42,12498.57,149.86,670.34,4,126.78,0,1.0,Analytics
JOB_764,2024-01-01 12:43:00,79.57,15444.8,466.31,739.59,4,157.92,0,1.0,Streaming
JOB_765,2024-01-01 12:44:00,78.47,13710.07,109.37,531.21,2,164.95,0,0.5,AI
JOB_766,2024-01-01 12:45:00,73.56,9447.13,331.24,939.52,2,144.8,0,0.5,AI
JOB_767,2024-01-01 12:46:00,82.55,12902.21,455.42,809.58,3,236.02,0,0.75,Web
JOB_768,2024-01-01 12:47:00,86.08,15920.81,272.37,700.69,6,188.61,0,1.5,AI
JOB_769,2024-01-01 12:48:00,99.39,13768.54,226.25,577.17,6,276.92,1,1.5,Streaming
JOB_770,2024-01-01 12:49:00,66.0,11829.0,233.23,595.23,4,112.66,0,1.0,AI
JOB_771,2024-01-01 12:50:00,99.71,12715.57,107.98,911.61,6,295.14,1,1.5,AI
JOB_772,2024-01-01 12:51:00,97.06,12354.36,272.17,713.61,4,274.02,1,1.0,Analytics
JOB_773,2024-01-01 12:52:00,93.07,14214.97,211.13,916.86,4,270.1,1,1.0,Web
JOB_774,2024-01-01 12:53:00,95.84,8319.17,143.7,958.13,6,176.45,0,1.5,Streaming
JOB_775,2024-01-01 12:54:00,83.75,13047.02,430.25,965.99,3,128.88,0,0.75,Web
JOB_776,2024-01-01 12:55:00,81.09,15612.32,197.54,735.48,2,232.07,0,0.5,IoT
JOB_777,2024-01-01 12:56:00,85.53,12338.44,187.61,609.5,7,186.07,0,1.75,Analytics
JOB_778,2024-01-01 12:57:00,67.97,15343.72,270.57,703.94,2,104.67,0,0.5,IoT
JOB_779,2024-01-01 12:58:00,69.86,14519.38,448.67,913.7,3,183.01,0,0.75,Web
JOB_780,2024-01-01 12:59:00,66.21,11010.24,468.52,908.72,3,161.31,0,0.75,Streaming
JOB_781,2024-01-01 13:00:00,82.46,11215.75,305.86,541.28,3,197.53,0,0.75,Streaming
JOB_782,2024-01-01 13:01:00,65.49,14281.68,76.87,827.38,4,146.35,0,1.0,AI
JOB_783,2024-01-01 13:02:00,65.24,9679.01,373.93,729.7,2,159.32,0,0.5,Analytics
JOB_784,2024-01-01 13:03:00,78.58,10309.12,258.16,777.15,2,233.06,0,0.5,Streaming
JOB_785,2024-01-01 13:04:00,81.89,13819.71,198.65,523.26,4,198.85,0,1.0,IoT
JOB_786,2024-01-01 13:05:00,81.18,9656.29,256.47,762.49,2,180.51,0,0.5,IoT
JOB_787,2024-01-01 13:06:00,97.04,13177.7,401.12,698.28,5,154.23,0,1.25,Analytics
JOB_788,2024-01-01 13:07:00,93.7,12428.29,447.44,952.17,5,203.81,0,1.25,Analytics
JOB_789,2024-01-01 13:08:00,67.32,13115.23,306.17,897.78,3,184.37,0,0.75,Web
JOB_790,2024-01-01 13:09:00,82.7,15914.62,290.1,634.84,4,126.85,0,1.0,Analytics
JOB_791,2024-01-01 13:10:00,93.81,13210.69,224.98,786.6,4,276.74,1,1.0,Analytics
JOB_792,2024-01-01 13:11:00,77.96,8691.26,343.27,532.31,4,190.95,0,1.0,Streaming
JOB_793,2024-01-01 13:12:00,72.6,10155.84,158.86,653.59,4,190.7,0,1.0,Streaming
JOB_794,2024-01-01 13:13:00,69.68,9526.54,214.6,674.85,3,114.4,0,0.75,AI
JOB_795,2024-01-01 13:14:00,68.89,10769.84,399.01,548.61,3,105.62,0,0.75,IoT
JOB_796,2024-01-01 13:15:00,74.91,14108.9,93.06,722.26,4,194.28,0,1.0,IoT
JOB_797,2024-01-01 13:16:00,74.74,11591.19,317.25,580.63,4,176.19,0,1.0,IoT
JOB_798,2024-01-01 13:17:00,86.14,13836.23,440.22,875.81,7,250.67,1,1.75,Analytics
JOB_799,2024-01-01 13:18:00,78.35,8887.45,331.52,710.38,2,145.08,0,0.5,AI
JOB_800,2024-01-01 13:19:00,65.7,10147.04,54.48,761.41,2,134.73,0,0.5,AI
JOB_801,2024-01-01 13:20:00,76.23,15469.52,151.33,599.97,4,153.18,0,1.0,Streaming
